cod_evaluation,cod_question,cod_metric,value
8,572fac17947a6a140053cb54,EM,1.0
8,572fac17947a6a140053cb54,F1,1.0
8,572fac17947a6a140053cb54,EM@3,1.0
8,572fac17947a6a140053cb54,F1@3,1.0
8,572fac17947a6a140053cb55,EM,1.0
8,572fac17947a6a140053cb55,F1,1.0
8,572fac17947a6a140053cb55,EM@3,1.0
8,572fac17947a6a140053cb55,F1@3,1.0
8,572fac17947a6a140053cb56,EM,1.0
8,572fac17947a6a140053cb56,F1,1.0
8,572fac17947a6a140053cb56,EM@3,1.0
8,572fac17947a6a140053cb56,F1@3,1.0
8,572fac17947a6a140053cb57,EM,1.0
8,572fac17947a6a140053cb57,F1,1.0
8,572fac17947a6a140053cb57,EM@3,1.0
8,572fac17947a6a140053cb57,F1@3,1.0
8,572fac17947a6a140053cb58,EM,1.0
8,572fac17947a6a140053cb58,F1,1.0
8,572fac17947a6a140053cb58,EM@3,1.0
8,572fac17947a6a140053cb58,F1@3,1.0
8,572facb0a23a5019007fc863,EM,1.0
8,572facb0a23a5019007fc863,F1,0.8000000000000002
8,572facb0a23a5019007fc863,EM@3,1.0
8,572facb0a23a5019007fc863,F1@3,0.8000000000000002
8,572facb0a23a5019007fc864,EM,0.0
8,572facb0a23a5019007fc864,F1,0.6666666666666666
8,572facb0a23a5019007fc864,EM@3,1.0
8,572facb0a23a5019007fc864,F1@3,1.0
8,572facb0a23a5019007fc865,EM,1.0
8,572facb0a23a5019007fc865,F1,1.0
8,572facb0a23a5019007fc865,EM@3,1.0
8,572facb0a23a5019007fc865,F1@3,1.0
8,572facb0a23a5019007fc866,EM,1.0
8,572facb0a23a5019007fc866,F1,1.0
8,572facb0a23a5019007fc866,EM@3,1.0
8,572facb0a23a5019007fc866,F1@3,1.0
8,572facb0a23a5019007fc867,EM,1.0
8,572facb0a23a5019007fc867,F1,1.0
8,572facb0a23a5019007fc867,EM@3,1.0
8,572facb0a23a5019007fc867,F1@3,1.0
8,572fad30a23a5019007fc86d,EM,1.0
8,572fad30a23a5019007fc86d,F1,1.0
8,572fad30a23a5019007fc86d,EM@3,1.0
8,572fad30a23a5019007fc86d,F1@3,1.0
8,572fad30a23a5019007fc86e,EM,1.0
8,572fad30a23a5019007fc86e,F1,1.0
8,572fad30a23a5019007fc86e,EM@3,1.0
8,572fad30a23a5019007fc86e,F1@3,1.0
8,572fad30a23a5019007fc870,EM,1.0
8,572fad30a23a5019007fc870,F1,1.0
8,572fad30a23a5019007fc870,EM@3,1.0
8,572fad30a23a5019007fc870,F1@3,1.0
8,572fad30a23a5019007fc86f,EM,1.0
8,572fad30a23a5019007fc86f,F1,0.9166666666666666
8,572fad30a23a5019007fc86f,EM@3,1.0
8,572fad30a23a5019007fc86f,F1@3,0.9166666666666666
8,572fad30a23a5019007fc871,EM,1.0
8,572fad30a23a5019007fc871,F1,1.0
8,572fad30a23a5019007fc871,EM@3,1.0
8,572fad30a23a5019007fc871,F1@3,1.0
8,572fadcbb2c2fd1400568329,EM,1.0
8,572fadcbb2c2fd1400568329,F1,1.0
8,572fadcbb2c2fd1400568329,EM@3,1.0
8,572fadcbb2c2fd1400568329,F1@3,1.0
8,572fadcbb2c2fd140056832a,EM,1.0
8,572fadcbb2c2fd140056832a,F1,1.0
8,572fadcbb2c2fd140056832a,EM@3,1.0
8,572fadcbb2c2fd140056832a,F1@3,1.0
8,572fadcbb2c2fd140056832c,EM,1.0
8,572fadcbb2c2fd140056832c,F1,1.0
8,572fadcbb2c2fd140056832c,EM@3,1.0
8,572fadcbb2c2fd140056832c,F1@3,1.0
8,572fadcbb2c2fd140056832b,EM,1.0
8,572fadcbb2c2fd140056832b,F1,1.0
8,572fadcbb2c2fd140056832b,EM@3,1.0
8,572fadcbb2c2fd140056832b,F1@3,1.0
8,572fadcbb2c2fd140056832d,EM,1.0
8,572fadcbb2c2fd140056832d,F1,1.0
8,572fadcbb2c2fd140056832d,EM@3,1.0
8,572fadcbb2c2fd140056832d,F1@3,1.0
8,572fae4b04bcaa1900d76bdf,EM,1.0
8,572fae4b04bcaa1900d76bdf,F1,1.0
8,572fae4b04bcaa1900d76bdf,EM@3,1.0
8,572fae4b04bcaa1900d76bdf,F1@3,1.0
8,572fae4b04bcaa1900d76be0,EM,1.0
8,572fae4b04bcaa1900d76be0,F1,1.0
8,572fae4b04bcaa1900d76be0,EM@3,1.0
8,572fae4b04bcaa1900d76be0,F1@3,1.0
8,572fae4b04bcaa1900d76be1,EM,1.0
8,572fae4b04bcaa1900d76be1,F1,1.0
8,572fae4b04bcaa1900d76be1,EM@3,1.0
8,572fae4b04bcaa1900d76be1,F1@3,1.0
8,572fae4b04bcaa1900d76be2,EM,1.0
8,572fae4b04bcaa1900d76be2,F1,1.0
8,572fae4b04bcaa1900d76be2,EM@3,1.0
8,572fae4b04bcaa1900d76be2,F1@3,1.0
8,572faec7b2c2fd1400568333,EM,0.0
8,572faec7b2c2fd1400568333,F1,0.5454545454545454
8,572faec7b2c2fd1400568333,EM@3,0.0
8,572faec7b2c2fd1400568333,F1@3,0.5454545454545454
8,572faec7b2c2fd1400568334,EM,1.0
8,572faec7b2c2fd1400568334,F1,1.0
8,572faec7b2c2fd1400568334,EM@3,1.0
8,572faec7b2c2fd1400568334,F1@3,1.0
8,572faec7b2c2fd1400568335,EM,1.0
8,572faec7b2c2fd1400568335,F1,1.0
8,572faec7b2c2fd1400568335,EM@3,1.0
8,572faec7b2c2fd1400568335,F1@3,1.0
8,572faec7b2c2fd1400568336,EM,1.0
8,572faec7b2c2fd1400568336,F1,1.0
8,572faec7b2c2fd1400568336,EM@3,1.0
8,572faec7b2c2fd1400568336,F1@3,1.0
8,572faec7b2c2fd1400568337,EM,1.0
8,572faec7b2c2fd1400568337,F1,1.0
8,572faec7b2c2fd1400568337,EM@3,1.0
8,572faec7b2c2fd1400568337,F1@3,1.0
8,572faf74b2c2fd1400568349,EM,1.0
8,572faf74b2c2fd1400568349,F1,1.0
8,572faf74b2c2fd1400568349,EM@3,1.0
8,572faf74b2c2fd1400568349,F1@3,1.0
8,572faf74b2c2fd1400568347,EM,0.0
8,572faf74b2c2fd1400568347,F1,0.631578947368421
8,572faf74b2c2fd1400568347,EM@3,0.0
8,572faf74b2c2fd1400568347,F1@3,0.631578947368421
8,572faf74b2c2fd1400568348,EM,0.0
8,572faf74b2c2fd1400568348,F1,0.25
8,572faf74b2c2fd1400568348,EM@3,0.0
8,572faf74b2c2fd1400568348,F1@3,0.2857142857142857
8,572faf74b2c2fd140056834b,EM,1.0
8,572faf74b2c2fd140056834b,F1,1.0
8,572faf74b2c2fd140056834b,EM@3,1.0
8,572faf74b2c2fd140056834b,F1@3,1.0
8,572faf74b2c2fd140056834a,EM,0.0
8,572faf74b2c2fd140056834a,F1,0.0
8,572faf74b2c2fd140056834a,EM@3,0.0
8,572faf74b2c2fd140056834a,F1@3,0.9333333333333332
8,572fb059947a6a140053cb80,EM,1.0
8,572fb059947a6a140053cb80,F1,1.0
8,572fb059947a6a140053cb80,EM@3,1.0
8,572fb059947a6a140053cb80,F1@3,1.0
8,572fb059947a6a140053cb81,EM,1.0
8,572fb059947a6a140053cb81,F1,1.0
8,572fb059947a6a140053cb81,EM@3,1.0
8,572fb059947a6a140053cb81,F1@3,1.0
8,572fb059947a6a140053cb82,EM,1.0
8,572fb059947a6a140053cb82,F1,1.0
8,572fb059947a6a140053cb82,EM@3,1.0
8,572fb059947a6a140053cb82,F1@3,1.0
8,572fb059947a6a140053cb83,EM,1.0
8,572fb059947a6a140053cb83,F1,1.0
8,572fb059947a6a140053cb83,EM@3,1.0
8,572fb059947a6a140053cb83,F1@3,1.0
8,572fb059947a6a140053cb84,EM,1.0
8,572fb059947a6a140053cb84,F1,1.0
8,572fb059947a6a140053cb84,EM@3,1.0
8,572fb059947a6a140053cb84,F1@3,1.0
8,572fb42904bcaa1900d76c15,EM,1.0
8,572fb42904bcaa1900d76c15,F1,1.0
8,572fb42904bcaa1900d76c15,EM@3,1.0
8,572fb42904bcaa1900d76c15,F1@3,1.0
8,572fb42904bcaa1900d76c16,EM,1.0
8,572fb42904bcaa1900d76c16,F1,1.0
8,572fb42904bcaa1900d76c16,EM@3,1.0
8,572fb42904bcaa1900d76c16,F1@3,1.0
8,572fb42904bcaa1900d76c17,EM,1.0
8,572fb42904bcaa1900d76c17,F1,1.0
8,572fb42904bcaa1900d76c17,EM@3,1.0
8,572fb42904bcaa1900d76c17,F1@3,1.0
8,572fb42904bcaa1900d76c18,EM,1.0
8,572fb42904bcaa1900d76c18,F1,1.0
8,572fb42904bcaa1900d76c18,EM@3,1.0
8,572fb42904bcaa1900d76c18,F1@3,1.0
8,572fb42904bcaa1900d76c19,EM,1.0
8,572fb42904bcaa1900d76c19,F1,1.0
8,572fb42904bcaa1900d76c19,EM@3,1.0
8,572fb42904bcaa1900d76c19,F1@3,1.0
8,572fbb04a23a5019007fc8f7,EM,1.0
8,572fbb04a23a5019007fc8f7,F1,1.0
8,572fbb04a23a5019007fc8f7,EM@3,1.0
8,572fbb04a23a5019007fc8f7,F1@3,1.0
8,572fbb04a23a5019007fc8f8,EM,1.0
8,572fbb04a23a5019007fc8f8,F1,1.0
8,572fbb04a23a5019007fc8f8,EM@3,1.0
8,572fbb04a23a5019007fc8f8,F1@3,1.0
8,572fbb04a23a5019007fc8f9,EM,1.0
8,572fbb04a23a5019007fc8f9,F1,1.0
8,572fbb04a23a5019007fc8f9,EM@3,1.0
8,572fbb04a23a5019007fc8f9,F1@3,1.0
8,572fbb04a23a5019007fc8fa,EM,1.0
8,572fbb04a23a5019007fc8fa,F1,1.0
8,572fbb04a23a5019007fc8fa,EM@3,1.0
8,572fbb04a23a5019007fc8fa,F1@3,1.0
8,572fbea404bcaa1900d76c5b,EM,1.0
8,572fbea404bcaa1900d76c5b,F1,1.0
8,572fbea404bcaa1900d76c5b,EM@3,1.0
8,572fbea404bcaa1900d76c5b,F1@3,1.0
8,572fbea404bcaa1900d76c5c,EM,1.0
8,572fbea404bcaa1900d76c5c,F1,1.0
8,572fbea404bcaa1900d76c5c,EM@3,1.0
8,572fbea404bcaa1900d76c5c,F1@3,1.0
8,572fbea404bcaa1900d76c5d,EM,1.0
8,572fbea404bcaa1900d76c5d,F1,1.0
8,572fbea404bcaa1900d76c5d,EM@3,1.0
8,572fbea404bcaa1900d76c5d,F1@3,1.0
8,572fbea404bcaa1900d76c5e,EM,0.0
8,572fbea404bcaa1900d76c5e,F1,0.0
8,572fbea404bcaa1900d76c5e,EM@3,0.0
8,572fbea404bcaa1900d76c5e,F1@3,0.1666666666666666
8,572fbea404bcaa1900d76c5f,EM,1.0
8,572fbea404bcaa1900d76c5f,F1,1.0
8,572fbea404bcaa1900d76c5f,EM@3,1.0
8,572fbea404bcaa1900d76c5f,F1@3,1.0
8,572fbf21a23a5019007fc938,EM,1.0
8,572fbf21a23a5019007fc938,F1,1.0
8,572fbf21a23a5019007fc938,EM@3,1.0
8,572fbf21a23a5019007fc938,F1@3,1.0
8,572fbf21a23a5019007fc937,EM,1.0
8,572fbf21a23a5019007fc937,F1,1.0
8,572fbf21a23a5019007fc937,EM@3,1.0
8,572fbf21a23a5019007fc937,F1@3,1.0
8,572fbf21a23a5019007fc93a,EM,1.0
8,572fbf21a23a5019007fc93a,F1,1.0
8,572fbf21a23a5019007fc93a,EM@3,1.0
8,572fbf21a23a5019007fc93a,F1@3,1.0
8,572fbf21a23a5019007fc939,EM,1.0
8,572fbf21a23a5019007fc939,F1,1.0
8,572fbf21a23a5019007fc939,EM@3,1.0
8,572fbf21a23a5019007fc939,F1@3,1.0
8,572fbf21a23a5019007fc93b,EM,1.0
8,572fbf21a23a5019007fc93b,F1,1.0
8,572fbf21a23a5019007fc93b,EM@3,1.0
8,572fbf21a23a5019007fc93b,F1@3,1.0
8,572fbfa504bcaa1900d76c73,EM,0.0
8,572fbfa504bcaa1900d76c73,F1,0.5
8,572fbfa504bcaa1900d76c73,EM@3,1.0
8,572fbfa504bcaa1900d76c73,F1@3,1.0
8,572fbfa504bcaa1900d76c74,EM,1.0
8,572fbfa504bcaa1900d76c74,F1,1.0
8,572fbfa504bcaa1900d76c74,EM@3,1.0
8,572fbfa504bcaa1900d76c74,F1@3,1.0
8,572fbfa504bcaa1900d76c75,EM,1.0
8,572fbfa504bcaa1900d76c75,F1,1.0
8,572fbfa504bcaa1900d76c75,EM@3,1.0
8,572fbfa504bcaa1900d76c75,F1@3,1.0
8,572fbfa504bcaa1900d76c76,EM,1.0
8,572fbfa504bcaa1900d76c76,F1,1.0
8,572fbfa504bcaa1900d76c76,EM@3,1.0
8,572fbfa504bcaa1900d76c76,F1@3,1.0
8,572fbfa504bcaa1900d76c77,EM,1.0
8,572fbfa504bcaa1900d76c77,F1,1.0
8,572fbfa504bcaa1900d76c77,EM@3,1.0
8,572fbfa504bcaa1900d76c77,F1@3,1.0
8,572fc043a23a5019007fc95d,EM,1.0
8,572fc043a23a5019007fc95d,F1,1.0
8,572fc043a23a5019007fc95d,EM@3,1.0
8,572fc043a23a5019007fc95d,F1@3,1.0
8,572fc043a23a5019007fc95e,EM,1.0
8,572fc043a23a5019007fc95e,F1,1.0
8,572fc043a23a5019007fc95e,EM@3,1.0
8,572fc043a23a5019007fc95e,F1@3,1.0
8,572fc043a23a5019007fc960,EM,1.0
8,572fc043a23a5019007fc960,F1,1.0
8,572fc043a23a5019007fc960,EM@3,1.0
8,572fc043a23a5019007fc960,F1@3,1.0
8,572fc043a23a5019007fc95f,EM,1.0
8,572fc043a23a5019007fc95f,F1,1.0
8,572fc043a23a5019007fc95f,EM@3,1.0
8,572fc043a23a5019007fc95f,F1@3,1.0
8,572fc043a23a5019007fc961,EM,1.0
8,572fc043a23a5019007fc961,F1,1.0
8,572fc043a23a5019007fc961,EM@3,1.0
8,572fc043a23a5019007fc961,F1@3,1.0
8,572fc41f947a6a140053cc80,EM,1.0
8,572fc41f947a6a140053cc80,F1,1.0
8,572fc41f947a6a140053cc80,EM@3,1.0
8,572fc41f947a6a140053cc80,F1@3,1.0
8,572fc41f947a6a140053cc81,EM,0.0
8,572fc41f947a6a140053cc81,F1,0.7692307692307693
8,572fc41f947a6a140053cc81,EM@3,0.0
8,572fc41f947a6a140053cc81,F1@3,0.7692307692307693
8,572fc41f947a6a140053cc82,EM,1.0
8,572fc41f947a6a140053cc82,F1,1.0
8,572fc41f947a6a140053cc82,EM@3,1.0
8,572fc41f947a6a140053cc82,F1@3,1.0
8,572fc41f947a6a140053cc83,EM,1.0
8,572fc41f947a6a140053cc83,F1,1.0
8,572fc41f947a6a140053cc83,EM@3,1.0
8,572fc41f947a6a140053cc83,F1@3,1.0
8,572fc41f947a6a140053cc84,EM,1.0
8,572fc41f947a6a140053cc84,F1,1.0
8,572fc41f947a6a140053cc84,EM@3,1.0
8,572fc41f947a6a140053cc84,F1@3,1.0
8,572fc49d04bcaa1900d76ccb,EM,1.0
8,572fc49d04bcaa1900d76ccb,F1,1.0
8,572fc49d04bcaa1900d76ccb,EM@3,1.0
8,572fc49d04bcaa1900d76ccb,F1@3,1.0
8,572fc49d04bcaa1900d76ccc,EM,1.0
8,572fc49d04bcaa1900d76ccc,F1,1.0
8,572fc49d04bcaa1900d76ccc,EM@3,1.0
8,572fc49d04bcaa1900d76ccc,F1@3,1.0
8,572fc49d04bcaa1900d76ccd,EM,1.0
8,572fc49d04bcaa1900d76ccd,F1,1.0
8,572fc49d04bcaa1900d76ccd,EM@3,1.0
8,572fc49d04bcaa1900d76ccd,F1@3,1.0
8,572fc49d04bcaa1900d76cce,EM,0.0
8,572fc49d04bcaa1900d76cce,F1,0.7692307692307693
8,572fc49d04bcaa1900d76cce,EM@3,1.0
8,572fc49d04bcaa1900d76cce,F1@3,1.0
8,572fc49d04bcaa1900d76ccf,EM,1.0
8,572fc49d04bcaa1900d76ccf,F1,1.0
8,572fc49d04bcaa1900d76ccf,EM@3,1.0
8,572fc49d04bcaa1900d76ccf,F1@3,1.0
8,572fc5a1947a6a140053cc8a,EM,1.0
8,572fc5a1947a6a140053cc8a,F1,1.0
8,572fc5a1947a6a140053cc8a,EM@3,1.0
8,572fc5a1947a6a140053cc8a,F1@3,1.0
8,572fc5a1947a6a140053cc8b,EM,1.0
8,572fc5a1947a6a140053cc8b,F1,1.0
8,572fc5a1947a6a140053cc8b,EM@3,1.0
8,572fc5a1947a6a140053cc8b,F1@3,1.0
8,572fc5a1947a6a140053cc8c,EM,0.0
8,572fc5a1947a6a140053cc8c,F1,0.0
8,572fc5a1947a6a140053cc8c,EM@3,0.0
8,572fc5a1947a6a140053cc8c,F1@3,0.25
8,572fc5a1947a6a140053cc8e,EM,1.0
8,572fc5a1947a6a140053cc8e,F1,1.0
8,572fc5a1947a6a140053cc8e,EM@3,1.0
8,572fc5a1947a6a140053cc8e,F1@3,1.0
8,572fc5a1947a6a140053cc8d,EM,0.0
8,572fc5a1947a6a140053cc8d,F1,0.0
8,572fc5a1947a6a140053cc8d,EM@3,0.0
8,572fc5a1947a6a140053cc8d,F1@3,0.5161290322580645
8,572fc659b2c2fd1400568447,EM,1.0
8,572fc659b2c2fd1400568447,F1,1.0
8,572fc659b2c2fd1400568447,EM@3,1.0
8,572fc659b2c2fd1400568447,F1@3,1.0
8,572fc659b2c2fd1400568449,EM,0.0
8,572fc659b2c2fd1400568449,F1,0.782608695652174
8,572fc659b2c2fd1400568449,EM@3,0.0
8,572fc659b2c2fd1400568449,F1@3,0.782608695652174
8,572fc659b2c2fd1400568448,EM,1.0
8,572fc659b2c2fd1400568448,F1,1.0
8,572fc659b2c2fd1400568448,EM@3,1.0
8,572fc659b2c2fd1400568448,F1@3,1.0
8,572fc659b2c2fd140056844a,EM,1.0
8,572fc659b2c2fd140056844a,F1,1.0
8,572fc659b2c2fd140056844a,EM@3,1.0
8,572fc659b2c2fd140056844a,F1@3,1.0
8,572fc659b2c2fd140056844b,EM,1.0
8,572fc659b2c2fd140056844b,F1,1.0
8,572fc659b2c2fd140056844b,EM@3,1.0
8,572fc659b2c2fd140056844b,F1@3,1.0
8,572fc6f204bcaa1900d76cf5,EM,1.0
8,572fc6f204bcaa1900d76cf5,F1,1.0
8,572fc6f204bcaa1900d76cf5,EM@3,1.0
8,572fc6f204bcaa1900d76cf5,F1@3,1.0
8,572fc6f204bcaa1900d76cf6,EM,1.0
8,572fc6f204bcaa1900d76cf6,F1,1.0
8,572fc6f204bcaa1900d76cf6,EM@3,1.0
8,572fc6f204bcaa1900d76cf6,F1@3,1.0
8,572fc6f204bcaa1900d76cf7,EM,0.0
8,572fc6f204bcaa1900d76cf7,F1,0.7499999999999999
8,572fc6f204bcaa1900d76cf7,EM@3,1.0
8,572fc6f204bcaa1900d76cf7,F1@3,1.0
8,572fc6f204bcaa1900d76cf8,EM,0.0
8,572fc6f204bcaa1900d76cf8,F1,0.1999999999999999
8,572fc6f204bcaa1900d76cf8,EM@3,0.0
8,572fc6f204bcaa1900d76cf8,F1@3,0.1999999999999999
8,572fc6f204bcaa1900d76cf9,EM,0.0
8,572fc6f204bcaa1900d76cf9,F1,0.888888888888889
8,572fc6f204bcaa1900d76cf9,EM@3,1.0
8,572fc6f204bcaa1900d76cf9,F1@3,1.0
8,572fc78d04bcaa1900d76d07,EM,0.0
8,572fc78d04bcaa1900d76d07,F1,0.4
8,572fc78d04bcaa1900d76d07,EM@3,1.0
8,572fc78d04bcaa1900d76d07,F1@3,1.0
8,572fc78d04bcaa1900d76d08,EM,1.0
8,572fc78d04bcaa1900d76d08,F1,1.0
8,572fc78d04bcaa1900d76d08,EM@3,1.0
8,572fc78d04bcaa1900d76d08,F1@3,1.0
8,572fc78d04bcaa1900d76d09,EM,1.0
8,572fc78d04bcaa1900d76d09,F1,1.0
8,572fc78d04bcaa1900d76d09,EM@3,1.0
8,572fc78d04bcaa1900d76d09,F1@3,1.0
8,572fc78d04bcaa1900d76d0a,EM,1.0
8,572fc78d04bcaa1900d76d0a,F1,1.0
8,572fc78d04bcaa1900d76d0a,EM@3,1.0
8,572fc78d04bcaa1900d76d0a,F1@3,1.0
8,572fc78d04bcaa1900d76d0b,EM,1.0
8,572fc78d04bcaa1900d76d0b,F1,1.0
8,572fc78d04bcaa1900d76d0b,EM@3,1.0
8,572fc78d04bcaa1900d76d0b,F1@3,1.0
8,572fc80b04bcaa1900d76d11,EM,1.0
8,572fc80b04bcaa1900d76d11,F1,1.0
8,572fc80b04bcaa1900d76d11,EM@3,1.0
8,572fc80b04bcaa1900d76d11,F1@3,1.0
8,572fc80b04bcaa1900d76d12,EM,1.0
8,572fc80b04bcaa1900d76d12,F1,1.0
8,572fc80b04bcaa1900d76d12,EM@3,1.0
8,572fc80b04bcaa1900d76d12,F1@3,1.0
8,572fc80b04bcaa1900d76d13,EM,1.0
8,572fc80b04bcaa1900d76d13,F1,1.0
8,572fc80b04bcaa1900d76d13,EM@3,1.0
8,572fc80b04bcaa1900d76d13,F1@3,1.0
8,572fc80b04bcaa1900d76d14,EM,0.0
8,572fc80b04bcaa1900d76d14,F1,0.0454545454545454
8,572fc80b04bcaa1900d76d14,EM@3,0.0
8,572fc80b04bcaa1900d76d14,F1@3,0.3333333333333333
8,572fc8a904bcaa1900d76d1f,EM,0.0
8,572fc8a904bcaa1900d76d1f,F1,0.8571428571428571
8,572fc8a904bcaa1900d76d1f,EM@3,1.0
8,572fc8a904bcaa1900d76d1f,F1@3,1.0
8,572fc8a904bcaa1900d76d20,EM,1.0
8,572fc8a904bcaa1900d76d20,F1,1.0
8,572fc8a904bcaa1900d76d20,EM@3,1.0
8,572fc8a904bcaa1900d76d20,F1@3,1.0
8,572fc8a904bcaa1900d76d21,EM,0.0
8,572fc8a904bcaa1900d76d21,F1,0.4
8,572fc8a904bcaa1900d76d21,EM@3,0.0
8,572fc8a904bcaa1900d76d21,F1@3,0.4
8,572fc8a904bcaa1900d76d22,EM,1.0
8,572fc8a904bcaa1900d76d22,F1,1.0
8,572fc8a904bcaa1900d76d22,EM@3,1.0
8,572fc8a904bcaa1900d76d22,F1@3,1.0
8,572fca7eb2c2fd1400568473,EM,1.0
8,572fca7eb2c2fd1400568473,F1,1.0
8,572fca7eb2c2fd1400568473,EM@3,1.0
8,572fca7eb2c2fd1400568473,F1@3,1.0
8,572fca7eb2c2fd1400568474,EM,1.0
8,572fca7eb2c2fd1400568474,F1,1.0
8,572fca7eb2c2fd1400568474,EM@3,1.0
8,572fca7eb2c2fd1400568474,F1@3,1.0
8,572fca7eb2c2fd1400568475,EM,1.0
8,572fca7eb2c2fd1400568475,F1,1.0
8,572fca7eb2c2fd1400568475,EM@3,1.0
8,572fca7eb2c2fd1400568475,F1@3,1.0
8,572fca7eb2c2fd1400568476,EM,1.0
8,572fca7eb2c2fd1400568476,F1,1.0
8,572fca7eb2c2fd1400568476,EM@3,1.0
8,572fca7eb2c2fd1400568476,F1@3,1.0
8,572fca7eb2c2fd1400568477,EM,1.0
8,572fca7eb2c2fd1400568477,F1,1.0
8,572fca7eb2c2fd1400568477,EM@3,1.0
8,572fca7eb2c2fd1400568477,F1@3,1.0
8,572fcb6da23a5019007fc9f1,EM,1.0
8,572fcb6da23a5019007fc9f1,F1,1.0
8,572fcb6da23a5019007fc9f1,EM@3,1.0
8,572fcb6da23a5019007fc9f1,F1@3,1.0
8,572fcb6da23a5019007fc9f2,EM,1.0
8,572fcb6da23a5019007fc9f2,F1,1.0
8,572fcb6da23a5019007fc9f2,EM@3,1.0
8,572fcb6da23a5019007fc9f2,F1@3,1.0
8,572fcb6da23a5019007fc9f3,EM,0.0
8,572fcb6da23a5019007fc9f3,F1,0.4242424242424242
8,572fcb6da23a5019007fc9f3,EM@3,1.0
8,572fcb6da23a5019007fc9f3,F1@3,0.9230769230769232
8,572fcb6da23a5019007fc9f4,EM,1.0
8,572fcb6da23a5019007fc9f4,F1,1.0
8,572fcb6da23a5019007fc9f4,EM@3,1.0
8,572fcb6da23a5019007fc9f4,F1@3,1.0
8,572fcb6da23a5019007fc9f5,EM,1.0
8,572fcb6da23a5019007fc9f5,F1,1.0
8,572fcb6da23a5019007fc9f5,EM@3,1.0
8,572fcb6da23a5019007fc9f5,F1@3,1.0
8,572fcc43b2c2fd140056847d,EM,1.0
8,572fcc43b2c2fd140056847d,F1,1.0
8,572fcc43b2c2fd140056847d,EM@3,1.0
8,572fcc43b2c2fd140056847d,F1@3,1.0
8,572fcc43b2c2fd140056847e,EM,0.0
8,572fcc43b2c2fd140056847e,F1,0.0
8,572fcc43b2c2fd140056847e,EM@3,1.0
8,572fcc43b2c2fd140056847e,F1@3,1.0
8,572fcc43b2c2fd140056847f,EM,1.0
8,572fcc43b2c2fd140056847f,F1,1.0
8,572fcc43b2c2fd140056847f,EM@3,1.0
8,572fcc43b2c2fd140056847f,F1@3,1.0
8,572fcc43b2c2fd1400568480,EM,0.0
8,572fcc43b2c2fd1400568480,F1,0.0
8,572fcc43b2c2fd1400568480,EM@3,0.0
8,572fcc43b2c2fd1400568480,F1@3,0.0
8,572fcd86947a6a140053ccda,EM,1.0
8,572fcd86947a6a140053ccda,F1,1.0
8,572fcd86947a6a140053ccda,EM@3,1.0
8,572fcd86947a6a140053ccda,F1@3,1.0
8,572fcd86947a6a140053ccdb,EM,1.0
8,572fcd86947a6a140053ccdb,F1,1.0
8,572fcd86947a6a140053ccdb,EM@3,1.0
8,572fcd86947a6a140053ccdb,F1@3,1.0
8,572fcd86947a6a140053ccdc,EM,1.0
8,572fcd86947a6a140053ccdc,F1,1.0
8,572fcd86947a6a140053ccdc,EM@3,1.0
8,572fcd86947a6a140053ccdc,F1@3,1.0
8,572fcd86947a6a140053ccdd,EM,1.0
8,572fcd86947a6a140053ccdd,F1,1.0
8,572fcd86947a6a140053ccdd,EM@3,1.0
8,572fcd86947a6a140053ccdd,F1@3,1.0
8,572fcd86947a6a140053ccde,EM,1.0
8,572fcd86947a6a140053ccde,F1,1.0
8,572fcd86947a6a140053ccde,EM@3,1.0
8,572fcd86947a6a140053ccde,F1@3,1.0
8,572fce12a23a5019007fca11,EM,0.0
8,572fce12a23a5019007fca11,F1,0.8
8,572fce12a23a5019007fca11,EM@3,0.0
8,572fce12a23a5019007fca11,F1@3,0.8
8,572fce13a23a5019007fca12,EM,0.0
8,572fce13a23a5019007fca12,F1,0.5714285714285715
8,572fce13a23a5019007fca12,EM@3,0.0
8,572fce13a23a5019007fca12,F1@3,0.5714285714285715
8,572fce13a23a5019007fca13,EM,1.0
8,572fce13a23a5019007fca13,F1,1.0
8,572fce13a23a5019007fca13,EM@3,1.0
8,572fce13a23a5019007fca13,F1@3,1.0
8,572fce13a23a5019007fca14,EM,1.0
8,572fce13a23a5019007fca14,F1,1.0
8,572fce13a23a5019007fca14,EM@3,1.0
8,572fce13a23a5019007fca14,F1@3,1.0
8,572fce13a23a5019007fca15,EM,1.0
8,572fce13a23a5019007fca15,F1,1.0
8,572fce13a23a5019007fca15,EM@3,1.0
8,572fce13a23a5019007fca15,F1@3,1.0
8,572fd1c4947a6a140053cd02,EM,1.0
8,572fd1c4947a6a140053cd02,F1,1.0
8,572fd1c4947a6a140053cd02,EM@3,1.0
8,572fd1c4947a6a140053cd02,F1@3,1.0
8,572fd1c4947a6a140053cd03,EM,1.0
8,572fd1c4947a6a140053cd03,F1,1.0
8,572fd1c4947a6a140053cd03,EM@3,1.0
8,572fd1c4947a6a140053cd03,F1@3,1.0
8,572fd1c4947a6a140053cd04,EM,1.0
8,572fd1c4947a6a140053cd04,F1,1.0
8,572fd1c4947a6a140053cd04,EM@3,1.0
8,572fd1c4947a6a140053cd04,F1@3,1.0
8,572fd1c4947a6a140053cd05,EM,1.0
8,572fd1c4947a6a140053cd05,F1,1.0
